"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM246A",0.104962410246029,6.46087662268173,5.92402895269362,7.14014968697539e-08,4.41723463243511e-07,7.57368781571753
"CNOT6",0.104937919116069,7.48094858091592,4.04836724429843,0.000116542505414785,0.000350421066997356,0.421075712951096
"YBX3",0.104912294393348,9.09598456638916,3.13655146237218,0.00237630613815319,0.0052476248327625,-2.41451119960108
"GJB1",0.104846333036043,7.96828098113586,3.80975743357621,0.00026823087527518,0.000738384477380471,-0.370514387243856
"DUS2",0.104782913096862,8.71506882577101,4.04888266310623,0.000116329165014583,0.000349861739590595,0.422820590383012
"FBXO21",0.104756068525182,5.96359345512156,2.71830762506547,0.00800981155136131,0.0155532443861612,-3.52722703449282
"TSC22D3",0.10465146172537,11.6776625945851,2.78173576317475,0.00671121782268574,0.013273182306921,-3.36683810364843
"RLF",0.104637993561307,5.4004944548922,3.37981090977265,0.00111395097504244,0.00265845251330478,-1.71008421166959
"TPRKB",0.104446717683064,7.34292589580234,2.84362272448076,0.00563276683304046,0.0113900540129348,-3.2074075447863
"ARSD",0.10431853819278,6.8237681141829,4.50377865312493,2.19669355388648e-05,7.77955134155704e-05,2.01771173364062
"PPIL2",0.10430354901537,8.78740274033896,4.41322601273766,3.08456983718811e-05,0.000105957621606843,1.69180723274492
"CD226",0.104266950694813,5.34957298040401,2.69179512452737,0.00861755390667591,0.0166124334380388,-3.59335568486477
"TMBIM4",0.10419798028901,8.5928800188827,2.30282047213063,0.0238306680143002,0.040908248604709,-4.49977479222698
"NALF2",0.104185715580522,5.99208191227462,5.82017856041483,1.10916283420499e-07,6.50959635876679e-07,7.14379821049735
"FGF5",0.104105969241822,6.16008740325795,5.56386791302528,3.24859228204478e-07,1.72763591212066e-06,6.0964687664621
"UBIAD1",0.104050612614119,6.30440428391708,5.29285517453844,9.9076951933897e-07,4.69744334122727e-06,5.01226876300442
"ZNF415",0.104020059320527,5.22920608409476,8.35117103571952,1.43361275862422e-12,2.87305868340247e-11,18.1976233798891
"KPNA4",0.104010760830477,6.3420249901056,3.08803817054859,0.00275185099262607,0.00597392843050847,-2.55009740621251
"SUCO",0.103918968000746,6.12302563121695,3.56370357934089,0.000613696935674664,0.00155254898424531,-1.15139224909694
"HRH2",0.103892279820733,6.79445995528872,3.98278797846641,0.000146978840226571,0.000431501840426746,0.200275929538228
"ZMIZ2",0.103892240624011,9.39459025278614,4.81306379714117,6.71042740709446e-06,2.65884076037288e-05,3.15991904944717
"MEG3",0.103879828128002,6.8430457390897,3.28281843607388,0.00151333601931614,0.0035059594298138,-1.99578869143841
"MAGT1",0.103791874926713,6.60209339182511,2.50783037177949,0.0141261502576711,0.0258390915868785,-4.03712227041717
"OVGP1",0.103787629554404,8.14160568046323,5.14204609735565,1.82374572660613e-06,8.19469746488352e-06,4.42028717951827
"TWSG1",0.103717789288774,5.31393351806773,6.54122408001237,4.94853930043827e-09,4.00322136964071e-08,10.1851865861215
"ENG",0.103693879302273,8.80126319374161,2.9652449587513,0.00396292127730098,0.00828422622871636,-2.88577326378708
"DYNC2H1",0.103654851127473,5.96973026867009,6.54225405475339,4.92622477076711e-09,3.9902109054044e-08,10.1896163089323
"CYP2B7P",0.103619154059802,7.00164169126699,4.78595737291942,7.45708672413106e-06,2.92213747213043e-05,3.05808955469214
"DDX39B",0.103547798284934,6.41232047291636,3.01646228977075,0.00340768600524104,0.00723335438142163,-2.74708243913542
"C20orf27",0.103543701293473,8.24434847378636,2.47026904270462,0.0155810788420195,0.0282398985562154,-4.12443623513199
"MSC",0.103518744210484,5.55652352113702,6.09962375165773,3.36992828640566e-08,2.27252773226493e-07,8.30725713925406
"FBP2",0.103486881684836,6.49062411704881,4.85312995511227,5.73844772304789e-06,2.31017169259199e-05,3.311016202892
"TTPAL",0.103456800871361,6.76716651195602,4.75907125102677,8.27732825619174e-06,3.21113194937266e-05,2.95740528512283
"ZNF696",0.103445780475329,5.46972468533908,5.70850612440066,1.77545887250018e-07,9.97216066720932e-07,6.68501609481518
"TTLL5",0.103442257885634,6.63130069261884,5.96132657664585,6.09138850739048e-08,3.85026264687278e-07,7.72881532942581
"NCOA4",0.103439736048609,11.8793662055876,4.29919584610595,4.70494422705397e-05,0.00015496789035919,1.28720497287251
"GJA3",0.103381297348005,7.07990068297571,5.35337158139481,7.73942858360385e-07,3.75990601068402e-06,5.25216146916382
"EIF1",0.103367046312286,12.9884939417049,5.91203591062396,7.51379294313304e-08,4.62826514813668e-07,7.52388781127937
"RAB11B",0.103348829220143,7.98111057602631,4.39864256774438,3.25678059810637e-05,0.000111039223480698,1.63969763045617
"TP53TG1",0.103228749870585,6.5023087804632,3.60808728440263,0.000529904174685167,0.00136100137605661,-1.01330059754325
"ARIH1",0.1032110753012,7.75925260427336,2.76497194137725,0.00703426667455694,0.0138401032113576,-3.40952629496547
"GCDH",0.103200750110241,7.47489069047363,4.20458337755148,6.64805286514643e-05,0.000210886710406404,0.95656501545661
"TELO2",0.103165862364696,7.49261470295904,3.11790152633615,0.00251463640364126,0.00551317133796096,-2.46683111973185
"ZBTB7B",0.103163879711643,7.71508383718655,4.13203597656145,8.64088640496402e-05,0.000267559764886896,0.706237765263302
"FCGBP",0.103096895896172,7.36628601158066,4.28095209716885,5.03092868922753e-05,0.00016460381820692,1.22308661494039
"ASB7",0.103019365405309,6.04528235954022,4.69648022441788,1.05415969319139e-05,3.99277404052319e-05,2.72425395629221
"EPPK1",0.103010920550372,7.56547506007681,6.41233311697871,8.69806695279008e-09,6.67790440032552e-08,9.63257469462705
"DDN",0.102585603627013,7.7576915385493,4.88864661374005,4.99261350036103e-06,2.03745724938251e-05,3.44553021572756
"KIF5A",0.102573084686859,6.76960699291608,4.85380437538331,5.72332251183747e-06,2.30553218265463e-05,3.31356546919145
"PLA2G12A",0.102501445650053,4.68484608904231,3.48517377704028,0.000793531899061459,0.00195234764637484,-1.39265667280887
"NUMB",0.102455373273491,9.86739814404752,2.98269384308947,0.00376499191927693,0.00790142355264837,-2.83873747386487
"CBX6",0.102428382376202,9.18740442450046,3.30554443101346,0.00140921355798735,0.0032901346989218,-1.92941378315181
"SIGLEC15",0.102405580982253,7.48160204955894,5.1005278679575,2.15436062745656e-06,9.50680296182246e-06,4.25882480183865
"ATRX",0.10227273560635,7.52419566963453,2.66551632172561,0.00926107689224475,0.0177275561557677,-3.65836635262229
"NFS1",0.10226104535036,6.3938696922316,3.76845622981229,0.000308923413932495,0.000838151109919392,-0.504163287384682
"MAML1",0.102202496372488,8.64142366864448,5.06308619923466,2.50230340168971e-06,1.0884679810475e-05,4.11379242714378
"TMEM30A",0.102172723642139,8.46450309536107,2.45503864133578,0.0162083238332772,0.0292302203927543,-4.15951755844632
"RAB1A",0.102170489957061,10.5812105307994,4.18998714887386,7.00958486074093e-05,0.000221477285286574,0.90597438461723
"PRKRIP1",0.102155980071466,7.01163680587601,3.94354554865957,0.000168694144275985,0.000488644472200465,0.0693096272782441
"S100A9",0.102149233021041,14.0701590818686,5.48873461782381,4.43550962035837e-07,2.28208662910042e-06,5.79339219222245
"MSANTD2",0.102107485491326,4.85181274571126,3.02390312574213,0.0033333027840715,0.00709074343070094,-2.72677554972228
"TAB1",0.102105439968792,6.56449350994604,4.79980905336734,7.06595703002786e-06,2.78591889552145e-05,3.11008556387496
"MEGF6",0.101846304584558,7.16259782639457,3.32800713558578,0.00131293680738832,0.00309186652010669,-1.86346508477004
"SMAD6",0.101815739550545,6.3959853094031,4.68787286701178,1.08966653021031e-05,4.11751831982095e-05,2.69232905413024
