,GSM1550052,GSM1550053,GSM1550054,GSM1550055,GSM1550056,GSM1550057,GSM1550058,GSM1550059,GSM1550060,GSM1550061
cin-miR-4006a-5p,1.166000399,1.314411601,1.325629086,1.488506202,1.296964988,1.220537011,1.329205217,1.393061934,1.455748088,1.620188864
cin-miR-4006b-3p,1.721822024,1.330867519,1.400426272,1.457883489,1.132304965,1.256196367,1.24406851,1.587899548,1.403290589,1.394340072
cin-miR-4006b-5p,1.252335017,1.0243137,1.012739023,1.03576979,1.118349404,1.235922711,1.214310169,1.399762919,1.239814993,1.252963494
cin-miR-4006c-3p,1.27916157,1.077105333,1.224976113,1.11368109,1.119757105,1.344131483,1.167545293,1.215598034,1.193995748,0.975436014
cin-miR-4006c-5p,1.536556714,1.282209449,1.42640579,1.70781086,1.523459365,1.330434769,0.989787844,1.320640841,1.536556714,1.376143468
cin-miR-4006d-3p,1.245936703,1.798211332,1.657744433,1.272646081,1.121991934,1.417089662,1.637524866,1.171183699,1.693018939,0.983631692
cin-miR-4006d-5p,1.346263677,1.36673087,1.218926929,1.957797165,1.341084953,1.170481894,1.429294675,1.208504913,1.353385297,1.112991299
cin-miR-4006e-3p,1.295055191,1.319523039,1.588799196,1.662413918,1.180503651,1.702892848,1.295612733,1.319523039,1.272646081,1.193995748
cin-miR-4006e-5p,0.97792789,1.406238415,1.100441637,1.346268063,0.97792789,1.188042106,0.974140417,1.330592071,0.997609212,1.332820979
cin-miR-4006f-3p,1.273561866,1.272646081,1.283392397,1.022216817,1.268774829,1.614067581,1.237221059,1.129598407,1.052340339,1.285809018
cin-miR-4006f-5p,2.199971766,2.231819456,2.215012115,2.834313935,2.366088455,2.192958281,2.464906014,2.776273382,2.999634412,1.683920716
cin-miR-4006g-3p,1.144591872,1.543182575,0.962187242,1.087556795,1.150898073,0.992203566,1.232490094,1.15206124,1.013894466,1.227391485
cin-miR-4006g-5p,1.124598669,1.042603773,1.272469448,1.354464344,1.484981424,0.992710409,1.555167053,1.03576979,1.278895346,1.042019055
cin-miR-4007-5p,1.135526434,1.084162533,1.193995748,1.328790559,1.118349404,1.187741632,0.980888532,1.003834309,1.484567713,1.293205195
cin-miR-4008a-3p,1.16131467,1.228953673,1.511037611,0.992151237,1.196107251,1.322794504,1.326702585,1.386906458,1.38325035,1.486277703
cin-miR-4008a-5p,1.301116487,1.236010473,1.376762831,1.269462741,1.694853585,1.286117642,1.391556447,1.606052781,1.506339032,1.186648728
cin-miR-4008b-3p,1.488915177,1.830917456,1.8565189,1.430553658,2.870632026,2.286512038,2.133430093,1.691741035,3.307207667,4.979259828
cin-miR-4008b-5p,1.371279329,1.242573559,1.752958947,1.177125413,1.051589025,1.252039834,1.318608734,1.325061198,1.12293582,1.046037737
cin-miR-4008c-3p,1.425190064,1.414090625,1.329013057,1.37087796,1.285809018,1.399714676,1.199212444,1.605003755,1.526070955,0.773938224
cin-miR-4008c-5p,1.235385141,1.266838454,1.123466838,1.443858683,1.178393603,1.673990445,1.338996291,1.263482119,1.580981056,0.821868101
cin-miR-4009a-3p,1.796457993,1.396845517,1.1715993,1.333235589,1.256741534,1.565178104,1.740280581,1.197629092,1.517083184,1.285809018
cin-miR-4009a-5p,1.413766877,1.085151743,1.078725845,1.005704392,1.136792068,1.092272026,1.566924961,1.413766877,1.172258395,1.423858601
cin-miR-4009b-3p,1.394244874,1.392030762,1.027914409,1.386664106,1.365554106,1.182926877,1.442046563,1.155820385,1.189180993,1.236018916
cin-miR-4009b-5p,1.305307854,1.532369389,1.221249473,1.352823907,1.068812417,1.283015214,1.362116682,1.278755726,1.305747548,0.81321696
cin-miR-4009c-3p,1.066422011,1.118349404,1.371957179,1.390658114,1.638132861,1.527674555,1.022330231,1.009088561,1.169131322,1.07096781
cin-miR-4010-3p,1.685970146,1.254035984,1.369911268,1.374628327,1.374628327,1.152245009,1.392745784,1.374628327,1.528789312,1.581102531
cin-miR-4010-5p,1.131084932,0.956432981,0.999014307,1.034052475,1.158528421,1.011541968,1.008938712,0.944623239,1.055122271,1.034052475
cin-miR-4011a-3p,1.290885752,1.063679436,0.899702694,1.231474027,1.215702054,0.907023008,1.082838347,1.056990424,1.133483837,1.13312244
cin-miR-4011a-5p,1.294038304,1.077622001,1.344896458,1.219850682,1.219850682,1.266220183,1.005948993,1.034481257,1.039662072,1.525769967
cin-miR-4011b-3p,1.193995748,1.743478135,1.254423833,1.296470049,1.581131997,1.172691289,1.259878367,1.193995748,1.414837079,1.193995748
cin-miR-4011b-5p,1.084401563,1.073319318,1.44081276,1.368090349,1.176214833,1.281671922,1.023725486,1.459785318,1.20477739,1.215095406
cin-miR-4012-3p,1.764503862,1.901129875,1.512294727,1.272646081,1.309617957,1.511956533,1.254984221,1.183544561,0.898766184,0.818550816
cin-miR-4012-5p,1.168671106,1.330867519,1.30097934,1.042305915,0.966418215,1.464675696,1.143346463,1.084996766,1.207601556,0.987714934
cin-miR-4013a-3p,1.621870835,1.241832571,1.528789312,1.365186451,1.188104277,1.451264355,1.509262604,1.635939627,1.490816839,1.491478782
cin-miR-4013a-5p,1.305734498,1.073586802,1.154163786,1.302574988,0.987815859,1.212271757,0.982742746,1.152237136,1.067575248,1.743377329
cin-miR-4013b-3p,1.639258128,1.512892938,1.627147127,1.284371515,1.628049207,1.265686839,1.143986735,1.274886947,1.494056996,1.446676889
cin-miR-4013b-5p,1.386604121,1.270585754,1.204745487,0.888214311,1.228378163,1.104889352,1.152878853,1.078788455,1.165660308,1.398075182
cin-miR-4014-1-5p,1.355246987,1.052415275,1.424542922,1.216153709,1.48450634,1.112706736,1.201642031,1.266316964,1.015913719,1.27170793
cin-miR-4014-2-5p,1.466117271,1.551066133,1.326644675,1.087850643,1.332708931,1.185722478,1.300723645,1.383537658,1.234042525,1.249894918
cin-miR-4014-3p,2.230440715,2.749297248,2.745740695,3.561319947,1.900707827,3.504063995,2.911931862,3.747996245,4.325990665,2.611094438
cin-miR-4015-3p,1.026476576,1.376961917,1.025700946,1.046619889,1.193995748,1.106283465,1.002446631,1.045093444,1.092379603,1.026868134
cin-miR-4015-5p,1.436268042,2.00484091,1.289492121,0.950093157,1.099682866,1.058184103,1.419912926,1.158239116,1.31493106,1.262064503
cin-miR-4016-3p,1.115114092,0.883283059,1.000731622,1.033381547,1.225400263,1.330867519,0.943448575,1.272646081,1.22140013,1.060986884
cin-miR-4016-5p,1.272646081,0.952955777,1.118349404,1.201458046,1.222856569,1.038185063,1.068571079,1.118349404,0.970990149,1.112263203
cin-miR-4017-3p,1.875749324,1.69379886,1.774119283,1.374928901,1.506480166,2.059547114,2.029669695,1.583695944,1.805342205,1.692828961
cin-miR-4017-5p,1.273636257,1.276306172,1.242622053,1.356863679,1.225180483,1.332339598,1.277834907,1.803772339,1.276880552,1.448945069
cin-miR-4018a-3p,1.759920817,1.567599234,1.609886322,1.272646081,1.467201738,1.464907407,1.416552453,1.118349404,1.430363323,1.226161767
cin-miR-4018a-5p,1.290247962,1.319652408,1.612621623,1.186811607,1.407865744,1.13589435,1.46179078,1.464600502,1.255477438,1.254009902
cin-miR-4018b-3p,1.269805343,1.293466601,1.174332161,2.335387924,1.458690131,1.044292005,1.143346463,1.192808082,1.580571834,1.420158588
cin-miR-4018b-5p,1.506549475,1.105205111,0.978876507,1.352947197,0.856119971,1.292103302,1.196496744,1.050912943,1.139289753,1.724550534
cin-miR-4019-3p,1.452225049,1.118349404,1.181486921,1.414504908,1.209952755,0.943036423,1.406452587,1.290166617,1.072509264,1.264495486
cin-miR-4019-5p,1.802440606,1.844877129,1.928774768,1.690977357,1.329896386,1.448319002,2.115123562,2.091099814,2.93699926,1.73384063
cin-miR-4020a-5p,1.158369215,1.369790979,0.88808814,1.221699322,1.393829733,1.151366967,1.173207603,0.842927777,1.327988637,0.860791561
cin-miR-4020b-3p,1.632718194,1.478160622,1.377033695,1.370947494,1.208072083,1.589798887,1.281014522,1.099453888,1.452782447,1.112263203
cin-miR-4020b-5p,2.730039668,3.101850017,2.923576287,3.401244841,2.739857365,2.689256736,3.003347013,3.639880909,4.281196405,1.867443523
cin-miR-4021-3p,1.129309897,1.257739189,1.593131443,1.172722703,1.087689493,1.025966932,1.242097157,1.204956241,1.272646081,1.182002923
cin-miR-4021-5p,1.362906713,1.202342423,1.335331059,1.098143334,1.660896902,1.166834683,1.409662949,1.238417853,1.3566391,1.159767519
cin-miR-4022-3p,1.157580854,1.071877622,1.368681846,1.362272724,1.227199949,1.283927277,1.136189602,1.214535049,1.374068348,1.136189602
cin-miR-4023-3p,1.431340227,1.668500452,1.418473699,1.26515886,1.142081174,1.267762116,1.118738342,1.478671213,1.193995748,1.518958781
cin-miR-4024-3p,1.437082004,1.1173917,1.430656106,0.86004186,1.203548073,1.270492751,1.143346463,1.203548073,1.250588751,1.276699126
cin-miR-4024-5p,1.174315445,1.193995748,1.608117492,1.115097971,0.886180082,1.50518807,1.261298118,1.273323928,1.278629959,1.191923664
cin-miR-4025-5p,0.965030988,1.036412484,1.112901767,1.116836194,1.011985208,1.262495606,1.220244224,1.221464088,1.119327665,1.39833673
cin-miR-4026-3p,1.179322755,1.272646081,1.118349404,1.353417356,1.285809018,1.306429337,1.200192649,0.90835277,1.00043786,1.317147428
cin-miR-4026-5p,1.340763433,1.278643807,1.33386103,1.329214246,1.468046777,1.112263203,1.145476068,0.96614804,2.033971846,1.391622032
cin-miR-4027-3p,1.156351935,1.252227507,1.210605117,1.313265479,1.437055657,1.205802382,1.337499008,1.311942029,1.297799117,1.073772322
cin-miR-4027-5p,1.493847993,0.971287117,1.148901824,1.260380306,1.181729972,1.013877237,1.208789364,1.372338891,1.36625269,1.293618749
cin-miR-4028-3p,1.515644513,1.18657689,1.114845628,1.457883489,0.886180082,1.112263203,1.126523796,1.440587316,1.272646081,1.340929436
cin-miR-4029-3p,1.399638844,1.43758361,1.620274481,1.057308477,1.307010075,1.684921817,1.866153964,2.142656631,1.195699957,1.318379452
cin-miR-4029-5p,1.265152406,1.142506694,1.348234485,1.098952568,1.46830203,1.356768602,1.254368324,1.948427447,1.491658977,1.764926775
cin-miR-4030-3p,1.196854021,0.954666736,1.068981092,1.547625254,1.289730655,1.10401926,1.052238409,1.643479513,1.193995748,1.389531188
cin-miR-4030-5p,1.272646081,1.395715117,1.041014006,1.137229852,1.096123128,1.461426997,1.326399685,1.78588714,1.145830293,1.310775666
cin-miR-4031-3p,1.133333063,0.960201497,1.133333063,1.050134469,1.664176477,1.028089832,1.239304303,1.325824514,1.062479214,1.559195403
cin-miR-4031-5p,1.856233086,1.582116319,1.78588714,1.534760179,1.297951445,1.438945264,1.893957139,1.687651641,1.660731744,1.373044096
cin-miR-4032-3p,1.706393344,1.370292617,1.266220183,1.11262925,0.988044539,2.147776432,1.5105607,1.542771383,1.586708921,1.320897779
cin-miR-4032-5p,1.359533911,1.187868395,1.195094243,0.827662674,1.118493941,1.251842864,1.301433037,1.012344786,1.068992385,1.205995992
cin-miR-4033-3p,1.274283769,1.478160622,1.295562572,1.080755346,0.9179036,1.619618257,0.958784963,1.776960105,1.627148261,0.831994949
cin-miR-4033-5p,1.241503411,1.708870373,1.317149755,1.235417211,1.621761436,1.03576979,1.091103926,1.162030719,1.354408994,0.929809183
cin-miR-4034-3p,1.032150053,1.001562911,0.957690002,1.313423482,1.528606635,1.664469764,0.873642816,1.194576382,1.260108816,1.195753394
cin-miR-4034-5p,1.105559258,1.118349404,1.266220183,0.983983985,1.38247737,1.608624885,1.256431062,1.034232502,1.263758307,1.148993773
cin-miR-4035-3p,1.258481394,1.177539024,1.37540133,1.427854874,1.285809018,1.173484077,1.363998157,1.358195143,1.312250468,1.391622032
cin-miR-4035-5p,1.567858339,1.094030661,1.304773766,1.095997944,1.477752108,1.459904192,1.366601658,1.307932351,1.311824632,1.173140427
cin-miR-4036-3p,1.168894818,1.630497575,1.130052885,1.042249228,1.473506499,0.950096913,0.936734535,1.03576979,1.087162274,1.026942517
cin-miR-4036-5p,1.241852935,1.162019835,1.193995748,0.999760953,1.299785805,1.273743137,1.092662164,1.442691762,1.272646081,1.201518702
cin-miR-4037-3p,1.187767922,1.213131685,1.068499322,1.925269237,1.954414385,1.259466844,1.396215318,1.223704328,1.344371293,1.172120562
cin-miR-4037-5p,1.445889958,1.113811196,1.209830368,1.245608662,1.285809018,1.357701148,1.176657223,1.450576038,1.659817616,1.518958781
cin-miR-4038-3p,1.371144894,1.204650419,1.312897778,1.744536351,1.070016691,1.141578827,1.574593091,1.462589896,1.272892287,1.28856528
cin-miR-4038-5p,1.349813976,1.05135641,1.139627801,1.193995748,1.213667581,1.209020029,1.126569313,1.131087967,1.267772713,1.468789926
cin-miR-4039-3p,1.109378809,1.041693324,1.193995748,1.112263203,1.410507012,1.340141389,1.312275971,1.173779003,1.277752914,1.341238617
cin-miR-4039-5p,1.136571228,1.074451602,1.06380637,1.130485027,1.136571228,1.021214693,0.867958258,1.219675424,1.057883896,1.285809018
cin-miR-4040-3p,1.205510908,1.147388999,1.177019568,1.549042711,1.000938588,1.187741632,1.688487451,1.185349674,1.10669934,1.181736626
cin-miR-4040-5p,1.021717341,1.097363685,1.157895157,1.193995748,1.213565546,1.100557942,1.130751533,0.999663857,1.036832213,0.952955777
cin-miR-4041-3p,1.217811586,1.26506459,1.165249285,1.402639563,0.960593112,1.394526499,1.161790589,1.092964949,1.522343773,1.244604602
cin-miR-4041-5p,1.463223969,1.266249415,1.28950373,1.074798015,1.24792472,1.330867519,1.143346463,1.132563238,1.44204079,1.832166383
cin-miR-4042-3p,0.881463023,1.361044678,1.147845387,1.271302913,1.03576979,1.597249883,1.408538965,1.472395683,1.252801233,1.371777184
cin-miR-4042-5p,1.226352995,1.420679896,1.196709793,1.380649673,0.893334249,1.32931758,1.23833564,1.02775603,1.472251442,0.981169258
cin-miR-4043-3p,1.113021859,1.10898765,1.130773418,1.20441159,1.371198951,1.170008532,1.3210796,1.207066009,1.181745639,1.103095305
cin-miR-4043-5p,1.253437209,0.899159351,1.146249858,1.171416703,1.09844912,1.171704665,1.350951608,1.175686184,1.257756546,0.780036433
cin-miR-4044-3p,1.256296176,1.371119334,1.234197578,1.368090349,1.183281738,1.519480551,1.933425265,1.525416011,1.229923252,1.378459269
cin-miR-4044-5p,1.481650909,0.947703233,1.266220183,1.324053491,1.03576979,1.183136324,1.310668041,1.31057574,1.533394619,1.620188864
cin-miR-4045-3p,1.289612724,1.360978737,1.125491201,1.109117999,1.196983955,0.965961097,1.160132167,1.021264328,1.193995748,1.130208259
cin-miR-4045-5p,1.127630454,1.204778793,1.066397128,1.113402596,0.885088489,1.331885689,1.321064763,1.306593093,1.12612846,1.295090068
cin-miR-4046-3p,1.226375758,1.192892221,0.948169321,1.226375758,1.199278233,1.187741632,1.118343385,1.107464963,1.253736466,1.687791432
cin-miR-4046-5p,1.115128406,1.029744555,1.091864181,1.036238242,1.281885709,1.23973496,1.389400502,1.674458896,1.088935513,1.067352561
cin-miR-4047-3p,1.292101571,1.198635044,1.221889359,1.05522528,1.498607428,1.14226591,1.041785721,1.170450477,1.354408994,1.112263203
cin-miR-4047-5p,1.35689859,1.010042773,1.305700011,1.236125895,1.153548497,1.311604323,0.931050827,1.23612811,1.157440779,1.375142048
cin-miR-4048-3p,1.607366956,1.398878536,1.372344965,1.449140998,1.530430274,1.298043029,1.297994103,1.216170243,1.411275415,1.442253365
cin-miR-4048-5p,1.124494172,1.050846041,0.927615207,0.82801287,1.422973687,1.05343546,1.057809025,1.481616707,1.493540276,1.118407972
cin-miR-4049-3p,1.354408994,1.071802095,0.859861657,1.117703483,1.651552479,1.187741632,1.306873317,1.225889858,1.035718871,1.036226937
cin-miR-4049-5p,1.396260041,1.210503359,1.391622032,0.976141683,0.977672724,1.212418192,1.35522448,1.314262763,0.987323951,1.258698319
cin-miR-4050-3p,1.142925422,1.136732568,1.183348665,0.90208155,0.937054309,1.329935432,1.334820885,1.151737252,1.539705002,1.32349731
cin-miR-4050-5p,1.236297084,0.990727257,1.317721091,1.126095919,1.485180706,1.023829208,1.393768615,1.226482329,1.214419115,1.485180706
cin-miR-4051-3p,1.324859107,1.261426964,1.171745074,1.214297153,1.070334983,0.888783337,1.475471939,1.302504305,1.439333158,1.299081822
cin-miR-4051-5p,1.586200103,1.444772755,1.155753482,1.192173743,1.490436089,1.35969839,1.131557432,1.753900984,1.586200103,1.77823741
cin-miR-4052-3p,1.354408994,1.437671049,1.86956398,1.272277423,1.394966447,1.285282743,1.462668109,1.199469305,1.173502982,1.935531683
cin-miR-4052-5p,1.269689363,1.199488382,1.337815534,1.278138716,1.01038543,1.103232354,1.306925671,1.247802247,1.164682108,1.2828523
cin-miR-4053-3p,1.432060942,1.617445829,1.118349404,1.056584032,0.938547781,1.564324232,1.547625254,1.113421739,1.148249868,1.596610729
cin-miR-4053-5p,1.708639647,1.193106684,1.384975444,1.330872655,1.297233816,1.324618539,1.143346463,1.267324891,1.153399291,0.952955777
cin-miR-4054-3p,1.016429059,1.103363798,1.363809785,1.209693184,1.275029314,0.964237541,1.637959077,1.209693184,1.046994664,1.116803357
cin-miR-4054-5p,1.118349404,1.044302186,1.41555211,1.390062304,0.93472418,1.295904587,1.388932051,1.39014906,1.268569883,1.226661481
cin-miR-4055-3p,1.105065567,1.118349404,1.225554084,1.154439259,1.274418509,1.192685965,1.246727684,1.237018872,1.274418509,1.154439259
cin-miR-4055-5p,1.107134258,1.346142835,1.618246418,1.844897852,1.17190777,1.323879612,1.208789364,1.03576979,1.32957513,1.242868835
cin-miR-4056-3p,1.520864513,1.061001205,1.518824476,1.112080847,1.112080847,1.140782221,1.094439098,1.283988222,1.089864091,1.538273963
cin-miR-4056-5p,0.892175234,0.987586084,0.948169321,1.084671557,1.219755406,1.524968273,1.219501575,1.130721235,1.539501523,1.331746777
cin-miR-4057-3p,1.201206332,1.163032257,1.577023366,1.274924934,1.295547176,0.994031555,0.906039734,1.094260532,1.440632119,1.624206999
cin-miR-4057-5p,1.462625177,1.520846615,1.600739378,1.42186263,1.475788114,1.599641617,1.601712693,1.935579258,1.151245086,1.533855965
cin-miR-4058-5p,1.59350437,1.059832471,1.217832095,1.359367996,1.254768774,1.666163055,1.52504684,1.087728687,1.52504684,1.059606137
cin-miR-4059-3p,1.155258551,1.225443641,1.352884836,1.513663089,1.298061863,1.159465643,1.04160079,1.562889481,1.145673557,1.338783724
cin-miR-4059-5p,1.30525262,1.317495463,1.254639283,1.580382372,1.474445551,0.948524283,1.396121885,1.222644736,1.54131221,1.299166419
cin-miR-4060-3p,1.339385196,1.230340111,1.3987816,1.294652091,1.521483311,1.520735213,1.374871294,1.42669535,1.693910042,1.474427944
cin-miR-4060-5p,1.436268042,0.99929583,1.472923195,1.122057621,1.295603435,1.314697237,1.132645894,1.283970203,1.508964185,0.886180082
cin-miR-4061-3p,1.374797459,1.568013719,1.37389838,1.314557606,1.568204619,1.187741632,1.269869141,1.293034546,1.145233666,1.314557606
cin-miR-4061-5p,1.188650964,1.142061244,0.907699568,1.182564764,1.118349404,1.401169079,1.20871963,1.193995748,1.228961011,1.142254716
cin-miR-4062-3p,1.193995748,1.458552588,1.132441566,1.350575492,1.182029347,0.965170938,1.205053534,1.118349404,1.137078472,0.883575172
cin-miR-4062-5p,1.082214394,1.118596823,0.925568913,1.03601721,0.934866664,1.507207153,0.903350873,0.886180082,1.305855429,1.142292841
cin-miR-4063-3p,1.483837318,1.179060817,1.173185116,1.193995748,1.126132631,1.206328123,1.043318618,1.362317998,0.989129024,1.179060817
cin-miR-4063-5p,1.193995748,1.160784294,1.517906829,1.410525239,1.296238291,1.056590295,1.492530917,1.296238291,1.129003158,1.518958781
cin-miR-4064-3p,1.349700008,1.405198164,1.368031115,1.44185798,1.455505584,1.360125436,1.301924164,1.08055637,1.354408994,1.459191437
cin-miR-4064-5p,1.233555144,1.232967916,1.114286545,1.193995748,1.496176855,1.355795956,1.408997295,1.058427108,1.272485595,1.416550469
cin-miR-4065-3p,1.125238259,1.123981765,1.048335421,1.450226003,0.823519479,1.500153712,1.223000176,1.147460531,1.184024382,1.03260949
cin-miR-4065-5p,1.08684769,0.983767921,1.269765154,1.183424798,1.439894657,1.270083173,0.99035677,1.60282885,1.196430118,1.194450626
cin-miR-4066-3p,1.2314079,0.91421083,1.019441653,1.12614555,1.024158712,1.09408388,1.180758615,1.347255939,1.300783727,0.99036793
cin-miR-4066-5p,1.275685891,1.536316212,1.333466442,1.298645635,1.025650776,1.620618528,1.160987688,1.516371562,1.375292973,1.471157105
cin-miR-4067-3p,1.026094457,1.054365829,1.359716974,1.502258406,1.138446845,1.158454967,1.273177086,1.289568706,1.323099883,1.596881686
cin-miR-4067-5p,1.193995748,1.381740805,1.256192756,1.173613142,1.193995748,1.278703974,1.28445203,1.437656505,1.208369555,1.245582593
cin-miR-4068-3p,1.133992374,1.059888777,1.135052752,1.193995748,0.975766417,1.222653222,1.547625254,1.212642708,1.272646081,1.801848817
cin-miR-4068-5p,1.132712211,1.062479043,1.200245013,0.886180082,0.956655683,1.238244525,1.040083442,1.186509442,1.080696985,1.122897455
cin-miR-4069-3p,1.23130677,1.23130677,1.153970406,1.230440524,1.325818978,1.230107966,1.246100386,1.272359286,1.230107966,1.523445263
cin-miR-4069-5p,1.233145844,1.503975048,1.414540857,1.523838544,1.404193663,1.173135952,1.249997389,1.568837534,1.184610443,1.24914723
cin-miR-4070-3p,1.347855244,1.36385663,0.98920047,1.398117318,1.011651319,1.187741632,1.588656403,1.235026897,1.417218295,1.262395193
cin-miR-4070-5p,1.495162267,1.671501756,1.388205266,1.85566717,1.781679313,1.827891003,2.291029221,2.218875905,1.671783872,1.31440552
cin-miR-4071-3p,1.180422047,1.149997688,1.25058005,1.224834838,1.390266291,1.499010601,1.655722931,1.092950891,1.439557127,0.89886782
cin-miR-4071-5p,0.998119052,1.13782866,1.159042851,1.325019757,0.94824521,1.294000164,1.083979786,1.01720409,0.941182484,1.04449131
cin-miR-4072-3p,1.354408994,1.586506151,1.323091451,1.515124076,1.659440517,1.339709225,1.517094591,1.429600416,1.362021901,1.713981861
cin-miR-4072-5p,1.235657756,1.072035795,1.199667481,1.272646081,1.682078887,1.117669169,1.47083143,1.118349404,1.328179025,1.221773533
cin-miR-4073-3p,1.270415975,1.232506618,1.182227164,1.32243959,1.484092373,1.47639657,1.234430278,1.431108092,1.3566391,1.536195845
cin-miR-4073-5p,0.936954391,0.908689556,1.140728093,1.11161239,1.497691752,1.135187917,1.143346463,1.272646081,1.068778027,1.089026095
cin-miR-4074-3p,1.04195746,1.141122987,1.158452715,1.486883105,1.223352473,1.231055959,1.873212055,1.23714216,1.217266272,1.518958781
cin-miR-4074-5p,5.107873802,5.990043945,5.248120325,5.797028561,8.752664879,5.959268436,4.525130792,5.102239034,7.003161218,9.230773342
cin-miR-4075-3p,1.115871132,1.193995748,1.184943669,1.537701066,1.33335487,1.320943331,1.001405626,1.18407156,1.757442545,1.38914376
cin-miR-4075-5p,1.33784363,1.478160622,1.289487813,1.283329734,1.231167743,1.605060474,1.743023206,1.383043483,1.451315772,1.502393416
cin-miR-4076-3p,1.214293633,1.192376857,1.10492331,1.112263203,1.20224906,1.330867519,1.212360599,1.590430486,1.218163776,1.13171402
cin-miR-4076-5p,1.272646081,1.688363349,1.362995381,1.547625254,1.338024577,1.377597378,1.408680638,1.301103965,1.520837262,1.426547113
cin-miR-4077a-5p,1.17189663,1.297133333,1.227937731,1.836611064,1.366832933,1.288064771,0.899058506,1.063190435,1.372779677,1.35333958
cin-miR-4077b-5p,1.067438854,1.008477852,1.068889373,1.167785278,1.091291865,1.060205457,1.198868538,1.323577788,1.144535718,1.313751553
cin-miR-4077c-5p,1.267498531,1.193995748,1.134691618,1.430591889,1.265779294,1.112263203,1.383784501,1.272646081,1.337621054,1.25588851
cin-miR-4077d-5p,1.503578684,1.480324369,1.461199239,1.22855021,1.493763928,1.328866807,1.578958825,1.475853261,1.544119006,1.495108919
cin-miR-4078-3p,2.603803196,2.372915748,2.558355697,2.971917248,1.986449748,2.24142648,2.24361613,1.970703054,3.312326121,1.42640759
cin-miR-4078-5p,1.319417799,1.220113473,1.213687575,1.186061361,1.193995748,1.16710945,1.241897584,1.077145504,1.143421435,1.275341781
cin-miR-4079-3p,1.127900401,1.134753821,1.137730932,1.347358249,1.22358998,1.225156868,1.188057264,1.416230012,1.173263648,1.339706272
cin-miR-4079-5p,1.1972055,1.237727177,1.029739228,1.275855833,1.281865874,1.486031459,1.094439098,1.256800763,1.112263203,1.479492159
cin-miR-4080-3p,1.049925656,1.330867519,1.528789312,1.272646081,1.261248447,1.406346237,1.195822741,1.118884537,1.687033757,1.835157797
cin-miR-4080-5p,1.193995748,1.660473092,1.262007183,1.204940725,0.813551418,1.534586085,0.955034739,1.349024689,1.349024689,1.047257799
cin-miR-4081-3p,1.030371964,1.203774227,1.680658755,0.956279756,1.290204167,1.251377484,1.412033243,1.37675498,1.289447936,1.763024828
cin-miR-4081-5p,1.592340401,1.199861212,1.461509588,1.059430392,0.954119747,1.513125618,1.269235666,1.291599714,1.353389628,1.572973674
cin-miR-4082-3p,1.354408994,1.00356913,1.118349404,1.117110848,0.878370957,1.104454078,1.302300163,1.503010946,0.938048542,1.379319817
cin-miR-4082-5p,1.351926246,1.019847483,1.115866655,1.193995748,1.152919275,1.185258884,1.287902342,1.79315754,1.651572519,1.193995748
cin-miR-4083-3p,1.185121977,1.183431208,1.600739378,1.239464634,1.156444292,1.060352158,1.263881581,1.162971221,1.193995748,1.413010448
cin-miR-4083-5p,1.198187055,1.273833399,1.155796189,1.405537134,1.164839342,1.015722028,0.994991557,1.475471939,1.478078904,1.125018287
cin-miR-4084-3p,1.474286669,1.346789802,1.170531365,1.454966845,1.442808974,1.387931423,1.550462106,1.279701421,1.495008125,1.940768093
cin-miR-4084-5p,1.374858233,1.089249732,1.345870881,1.596395698,1.480931164,1.444142238,1.399798061,1.41115829,2.013214871,1.424321226
cin-miR-4085-3p,1.091514909,1.324075475,1.119371981,1.063595849,1.341413211,1.362143682,1.35339835,1.136951065,1.414008447,1.413931759
cin-miR-4085-5p,1.117383924,1.332867029,1.299038465,1.299038465,1.193995748,1.109443315,1.301433037,1.475471939,1.2010444,1.390851734
cin-miR-4086-3p,1.624072983,2.044042094,1.761268473,2.360937958,1.977871111,1.658023191,1.918637994,1.891001343,2.00288685,1.679519523
cin-miR-4087-3p,1.272646081,1.330867519,1.004913691,1.271536986,1.466163434,1.377218527,1.165373166,1.160927607,1.275429267,1.27816771
cin-miR-4087-5p,1.260451584,1.412070118,1.281263151,1.263946023,1.356909495,1.295489752,1.058148595,1.479551618,1.269211126,1.371983165
cin-miR-4088-3p,1.450715787,1.237304705,1.266220183,1.0690428,1.133900818,1.187741632,1.432241008,1.237304705,1.441716485,1.687801232
cin-miR-4088-5p,1.139743419,1.009106535,1.178707426,1.166515533,1.619470156,1.166515533,1.411578391,1.146754658,1.424533853,1.228839231
cin-miR-4089-5p,1.15743022,1.043705744,1.095939922,1.500398558,1.221838093,1.132893186,1.061365076,1.354006779,1.447831075,1.545545204
cin-miR-4090-3p,1.390247309,1.949086002,1.361467401,1.063975537,1.11300923,1.377239943,1.254492551,0.967997055,1.425358198,1.92450918
cin-miR-4091-3p,1.000731622,1.287528496,1.092704357,1.043898331,1.285968482,1.187741632,1.172251964,1.354948194,0.877339279,1.112263203
cin-miR-4091-5p,1.76664939,1.547789095,1.245418939,0.828596675,1.118349404,1.112263203,1.22122289,1.193995748,1.274198847,1.252691367
cin-miR-4092-3p,1.04106991,1.021418009,1.265984654,1.659210117,1.285809018,1.113596348,1.406875173,1.193995748,0.942767675,1.788341551
