"","GSM1550052","GSM1550053","GSM1550054","GSM1550055","GSM1550056","GSM1550057","GSM1550058","GSM1550059","GSM1550060","GSM1550061"
"dps-miR-2561_st",1.19399574788577,1.08734075036561,0.922130458881421,1.14566564007132,1.39161352778846,1.26462333158221,1.08135365965713,1.37235982994375,1.31331351716932,1.28580901783115
"dps-miR-2561-star_st",1.67399044453463,1.95983057809788,1.81951121614808,2.15700672010213,2.15700672010213,2.31573702009819,1.20878936377361,1.84910473215278,1.75830583039775,1.28580901783115
"dps-miR-2562_st",1.19399574788577,1.19399574788577,1.20371745884806,0.934236450690455,1.44410328001628,0.912002368521199,1.41698169633836,1.148138139963,1.11226320337941,1.148138139963
"dps-miR-2562-star_st",1.31455412956866,1.5046125884816,1.50947522379133,0.91635628098231,1.1174372586816,1.30814300384635,1.4754719386303,1.51439234764393,1.38771532432998,1.31439711979308
"dps-miR-2563_st",1.05993312642296,1.05016857892022,1.5519612563158,1.32079189291687,1.19758592177236,1.04519761555006,1.37533219066305,1.63211166222297,1.44410040018077,1.34536702218943
"dps-miR-2563-star_st",1.01797659347294,1.21124071910531,1.28346515457782,1.03094824803236,1.29912382790824,1.07213632486251,1.09526022844655,1.38566371566146,1.17504124431288,1.03094824803236
"dps-miR-2564_st",1.19786684097327,1.39684551704833,1.15706471669032,1.31699299145806,1.04947611199342,1.33086751897058,1.34048168205865,1.54180471789288,1.47934743217847,1.43033734512372
"dps-miR-2564-star_st",1.36286209084865,1.20747897443532,1.08928422397652,1.35677589051012,1.38227407250586,1.13329602421736,1.48328364815658,1.33439952779577,1.14327887094244,1.38496405378011
"dps-miR-2565_st",0.988916052572044,0.886180081629296,1.03459052583196,1.42349700434397,1.03576979048766,1.03459052583196,1.08262352840328,1.03576979048766,0.934956253717799,1.03576979048766
"dps-miR-2565-star_st",1.25197791015114,1.2266396754201,1.10477567642703,1.25318687809416,1.44812318108548,1.2400792345793,1.34765590743041,1.78800538825879,1.24397151650646,1.2400792345793
"dps-miR-2566a_st",1.54428454230005,1.29797184303793,1.20374502718831,1.45569173127811,1.09439630595867,1.04694381805634,1.684535878269,0.786580639702204,1.25480955207094,1.60075572795802
"dps-miR-2566a-1-star_st",1.26463507632863,1.17575506402548,1.32912498247121,1.09402251951912,1.0235951058505,1.57000210158799,1.36664259960957,1.04516423748591,1.13741943121154,1.35187442524115
"dps-miR-2566a-2-star_st",1.20903562303156,1.00922459248664,1.18808811352492,1.2639661789178,1.28468196719939,1.41864828932293,0.952955777407636,1.22312628175919,1.36333230060802,1.65268171123748
"dps-miR-2566b_st",1.53197095997196,1.23053659416326,1.253636545921,1.37088334491615,1.37155771385969,1.33086751897058,1.43937395638621,1.23315207600026,1.61819408518001,1.48917836777969
"dps-miR-2566b-star_st",1.31493296377426,1.49940730080318,1.14797224041704,1.06875480323094,1.08686091271256,1.38161162093503,1.14230781799421,1.22491967680026,1.40914362820071,1.41825430715424
"dps-miR-2567a_st",1.7735845378489,1.47816062196609,1.49147584848529,1.18093581238174,1.17364335616615,1.33086751897058,1.68618374242223,1.7034519736044,1.54589608132836,1.4794106976566
"dps-miR-2567a-star_st",1.43170756378526,1.05622977768532,1.1026507440728,1.11747762822063,1.28580901783115,1.26622018335827,1.38893205087708,1.21056302374533,1.06543770591949,1.65179680509153
"dps-miR-2567b_st",1.21512683924471,1.13174201554115,1.06647508983202,1.2726460812944,1.18133342674902,1.12026695214895,0.999271387347772,1.19399574788577,1.21350492824478,1.48914909300549
"dps-miR-2567b-star_st",1.23481790333795,1.38377000831354,1.20077774173308,1.74699998921083,1.80058322130705,1.7712687593664,1.61667819967474,1.67399044453463,1.11188979585237,1.26508972214726
"dps-miR-2567c_st",1.09987731909165,1.08144286199113,1.15054233415286,1.2310325708495,1.33645058271011,1.08404611744849,0.909502363674726,1.71865039221732,1.14342566161102,1.32438528452924
"dps-miR-2567c-star_st",0.951512960837535,0.948403345188724,1.03462699179171,0.939587935503961,1.03865495408416,1.32631508675166,1.32615197073503,0.725992380452048,1.77120692480252,1.03865495408416
"dps-miR-2568a_st",1.13523716630055,1.01679502491747,1.39276035526464,1.0996090379975,1.80846412926502,1.38491234924397,1.30257135996125,1.43619907745359,1.16464969774875,1.33985384810454
"dps-miR-2568a-star_st",1.43627362456078,1.14807980137895,1.09807490266262,0.968044712192044,1.26352731070151,1.11226320337941,1.35392339329194,1.33291848831685,1.27611341288394,1.28580901783115
"dps-miR-2568b_st",1.19399574788577,1.30916238653812,1.54885301948465,1.11226320337941,1.23796726343939,1.0619591811414,1.81644110385877,0.797947505123732,1.20344420656034,1.03576979048766
"dps-miR-2568b-star_st",1.27020534633179,1.1556538057077,1.33340471989911,1.75062572066103,1.37072808566773,1.19955074689483,1.24639632105478,1.18772701345782,1.91158879847526,1.93726512932282
"dps-miR-2569_st",1.45257210067297,1.58251973135879,1.51597227960538,1.0267578033201,1.24662703905764,1.37753389297811,1.32254537099354,1.57468395699959,1.22074271553135,1.411814777219
"dps-miR-2569-star_st",1.2726460812944,1.42227654038298,1.32589481793342,1.223335256125,1.03603552216511,1.34970044659434,1.24554895526484,0.963943846555317,1.19399574788577,2.80329020403008
"dps-miR-2570_st",1.13966055366097,1.22852981531517,1.25241773773804,1.22852981531517,1.44568186337042,1.18774163193904,1.09443909808462,1.62404594542841,1.42981531538807,1.24169275185192
"dps-miR-2570-star_st",1.06319620207117,1.18125028102486,0.923334144240365,1.05442182043289,1.25813250506249,1.11660294541255,1.02233023132846,1.12302884334868,1.50959287857975,1.33874392500308
"dps-miR-2571_st",1.11834940371794,1.19399574788577,1.21802907458892,1.28723431064544,0.902934351046615,1.06407209461005,1.31818730626527,1.39974879534729,0.993350062899167,1.14580463911641
"dps-miR-2571-star_st",1.19680723236811,1.23604610721521,1.31915732022421,1.06011309776719,1.232617432471,1.22979199126848,1.06166670996494,1.2726460812944,0.893611820673082,0.902980986730061
"dps-miR-2572_st",1.3053620294452,1.15977780511456,1.11468292311909,1.22821369065697,1.24857566018589,1.47876089847978,1.35471410810588,1.15106535186874,1.14497915153021,1.30108474891733
"dps-miR-2572-star_st",1.19399574788577,1.44129468712792,0.803166803423204,1.33056637147844,1.28580901783115,1.26622018335827,1.25329328668171,1.32621224749965,1.27130561499368,1.28091180921293
"dps-miR-2573_st",0.999425751029144,1.4310359788149,1.39162203215134,1.44131009039313,1.31499504733448,1.35512151956307,1.23066652421607,1.3237242237632,1.35440899399804,1.39162203215134
"dps-miR-2573-star_st",1.09912608573393,1.04076107171063,1.12470951098042,1.57971748548557,1.55349972371608,1.31103695778728,1.27455236335475,1.21674386719848,0.940040122589277,1.17922410963975
"dps-miR-2574a_st",1.10354401712397,1.15625653360595,0.962992407973572,1.09372926139299,0.902710125719743,1.12506228156027,1.06119156118299,1.21029046768953,1.11226320337941,1.27871730489156
"dps-miR-2574a-star_st",1.39322426156412,1.18144190402138,1.24767999421658,1.03576979048766,1.10495447123389,1.1221638868654,1.08540859530765,1.29441073790436,1.19469698925501,1.23499830416602
"dps-miR-2574b_st",1.24224203317816,1.01379594275921,1.31312368960864,0.949483962345023,1.08095436751999,0.888783337086656,1.27096232446868,1.31312368960864,1.49602000627526,1.44700991922052
"dps-miR-2575_st",1.57999095500016,1.1172377715248,1.39162203215134,1.44437007443823,0.994202634494817,1.31735410398705,1.12983304835525,1.20187024114027,1.50164011304557,1.03647661482996
"dps-miR-2575-star_st",2.7402054777993,1.92908350613855,2.22631715480487,1.58588210212555,1.27411556084478,2.19822466932912,2.69263523641174,1.92059598154699,2.00235889425062,1.54822045946399
"dps-miR-2576_st",1.41765212966147,1.14758655385121,1.28236163226033,1.62238852292449,1.03763255763285,1.30583153287965,1.30420182064551,1.67399044453463,1.45779875009853,1.71358955700009
"dps-miR-263a_st",1.250403087173,1.56345905218571,1.0192715821048,1.54762525406528,0.812237687980399,1.20172276452804,1.39980474718324,1.13549990823279,1.29236745822106,1.29236745822106
"dps-miR-263a-as_st",1.1518003151614,1.01945886180757,1.08041765883293,1.09770906710275,1.11834940371794,1.06792106671825,1.37735688199366,1.09808528338954,1.17266099653942,1.08979819778305
"dps-miR-263b_st",1.61927109862507,1.11001167039396,1.6638569005644,0.940110170497961,1.29327243088738,1.12301699048196,1.16799653218966,1.27670020995405,1.22266512868342,1.38552227589823
"dps-miR-274_st",1.34109203416687,1.16652106181513,1.29815440018533,1.44725387572721,1.76797590076056,1.1420414649281,1.14833046025617,1.24517139522376,1.34109203416687,1.28902791832911
"dps-miR-275_st",1.06392784410134,1.06864490272414,1.08099009240309,1.38538328082821,1.55892909527995,1.03576979048766,1.2047950524233,1.461917599116,1.11226320337941,1.1593001590781
"dps-miR-276a_st",1.41350768998468,1.22458996239702,1.32987120461614,1.24790267417208,1.05659857618274,1.2555775985241,0.972020633674779,1.10360575707272,1.08771819131221,1.08771819131221
"dps-miR-276b_st",1.36276756419822,1.44559504449344,1.06699053477286,1.41683987613797,1.34134277497166,1.23286671372858,1.053603558321,1.24535461683085,1.12367218821257,1.17260031317515
"dps-miR-276c_st",1.2359669347546,1.27785951436422,1.19614306204714,1.17403124626078,1.33365455684402,1.13627400106053,1.20878936377361,1.11834940371794,1.32848820405931,1.56491137004371
"dps-miR-277_st",1.07466419793162,1.25202172019956,1.22307539959875,1.33067205360819,0.998468438489669,1.1702891756932,1.15868567468642,1.0826525646094,1.11706514403458,1.24887466998981
"dps-miR-278_st",1.43497436451024,0.967944672560314,1.02551259018335,1.23050126560776,1.1695089160398,1.38009097446613,1.23040204540365,1.21382982447032,1.31590769234765,1.38500289443413
"dps-miR-279_st",1.52633128584558,1.55560300912267,1.15412705138693,1.54762525406528,1.21851561958911,1.55568855986659,1.42677463604444,1.73779537490099,1.2726460812944,1.65105187423952
"dps-miR-280_st",1.32520847718942,1.74586108926365,1.24956213302159,1.92414865084641,1.02226982374031,1.43955099770452,1.25202994207272,1.38915045721305,1.52878931166118,1.60566709131052
"dps-miR-281_st",1.11205691163342,1.05797606811964,1.75616558942594,1.46000023834763,1.38893205087708,1.11400949381372,1.38893205087708,1.35436555719324,1.26678397828038,1.19818400211349
"dps-miR-282_st",1.00073162225339,1.13632625855315,1.12924164039529,1.0433734484542,1.20488798456312,1.26945657020431,0.976741738974775,1.03576979048766,1.2453054461927,1.0433734484542
"dps-miR-283_st",1.48012941644199,1.15213184688002,1.32379736343733,1.45276245839542,1.16557140603922,1.404541490553,1.22424071363618,1.20032850305965,1.18887471685944,1.4671061516951
"dps-miR-284_st",1.24245933948944,1.21951247410393,1.04558454621863,1.28331290580484,1.49801578406798,1.29828704465778,0.638963756995666,1.07511167201336,1.25527619762367,1.22696336285883
"dps-miR-285_st",1.02624642785848,1.05758442758046,1.29862439805859,1.4670644522858,1.22297805389076,1.18695377576846,0.864516400163193,1.77861909470745,1.1377780089845,1.42095937980297
"dps-miR-286_st",1.13122908109602,1.38827043766318,1.2755914655682,1.50855759609943,1.14723046718505,1.33504493935529,1.38603470392344,1.78588713983942,1.38827043766318,2.18860198308265
"dps-miR-287_st",1.08666569676482,1.23606545768252,1.06176537726484,1.12607735767903,1.52570629388088,1.19333688525759,0.886180081629296,1.81712126962492,1.08154293515847,1.35216047942914
"dps-miR-288_st",1.24311533182652,1.32176566523516,1.30655841945648,1.5183045199123,1.25648828367817,1.0918224752035,1.33195058103314,0.801116468934436,1.2726460812944,1.36230129799836
"dps-miR-289_st",5.4853063906354,5.24463353942633,4.82576188811507,6.7608711905834,4.83017151839174,5.60027225073277,4.6996708068551,5.80092998398774,5.38646576164158,6.72916148805631
"dps-miR-2a_st",1.35428472598568,1.50320117261597,1.4687933454554,1.03576979048766,1.65272417573,1.265833516873,1.09950154463252,0.955571259244637,1.29046105584413,1.19387147987341
"dps-miR-2b_st",1.22338922094296,1.00824161910656,1.19399574788577,1.34777570481037,1.08388796327439,1.27906586682776,1.08429075542986,1.44167528517537,1.2726460812944,1.47276023232692
"dps-miR-2c_st",1.24803649921925,1.40233317679571,1.43503218022133,1.05418400158517,1.23595214350647,1.34457910374947,1.25157616252327,1.32250295561908,1.37229251402149,1.35735993617192
"dps-miR-3_st",1.58017890829297,1.7959202495343,1.70768627508753,1.52087178675204,1.01897304978,1.65423627458904,2.43541323255068,1.52380288078232,1.87290167109777,1.42808875935736
"dps-miR-304_st",1.51895878055652,1.19399574788577,1.12780519673892,1.43006218906991,0.962716196500856,0.965961097495636,1.17835752598078,1.27053186275733,1.60605581617063,1.11141613465549
"dps-miR-305_st",1.26497446430108,1.49677328116372,1.41576876297664,1.18391591603822,1.36378986347013,1.48103480950945,1.15973392145143,1.56436777170464,1.36768214539729,1.41576876297664
"dps-miR-306_st",1.00073162225339,1.22406603993942,1.16574830918486,1.05119676856076,0.886180081629296,1.2877891940807,1.30143303684795,1.14238593695017,1.22406603993942,1.20078647741913
"dps-miR-307_st",1.58536691260753,1.47690344295628,0.983019187684242,0.986928772079471,1.38587367362683,1.69681064468891,1.64483141925741,1.26450862391824,1.07452895673627,1.02763233311151
"dps-miR-307-as_st",1.59350436998368,1.44427768083406,1.68336536144883,1.47739195030618,1.57878197147075,1.53146499394726,1.65074524721264,1.21350420877019,1.19408098973074,1.33300285049743
"dps-miR-308_st",1.08141980467029,1.31830618538173,0.96150187014031,1.15158304781976,1.28905733394571,1.33144048186816,1.50474530820919,1.03426672763961,1.3884593386265,1.37981114762372
"dps-miR-309_st",1.40072432388651,1.48651399444039,1.04704695214186,1.0426242547997,1.07203407382947,0.868406206918271,0.999271107296106,0.940946397636944,1.08597740230329,1.0426242547997
"dps-miR-311_st",1.1732045816095,1.48752703942856,1.49726877748485,1.13406004223396,1.78324767365554,1.1971080494015,1.15271288080124,1.50683608038921,1.19110389294775,1.29517543529361
"dps-miR-311-star_st",2.11568954194506,2.0044179412299,2.16943262722482,1.9157114399858,2.62072233204867,2.66192093971738,2.04168300498827,1.62119161352371,1.44756753006939,1.11920828521329
"dps-miR-314_st",1.18740763228393,1.42255515098462,1.26622018335827,1.12531845630522,1.38893205087708,1.68704569746044,1.1364489716844,1.3417043098604,1.01283918131634,1.02201400597363
"dps-miR-315_st",1.20735638102739,1.32756710851935,1.19399574788577,1.19754162529641,1.04795191643805,1.29548488575191,1.25785554903011,1.33685599665256,1.27518739011648,1.34778852108106
"dps-miR-316_st",1.39046342737612,1.16462040515931,1.25803657334662,1.00182441812926,1.36590865854793,1.06469450227152,1.06860123276984,1.00182441812926,1.15853420482078,1.15853420482078
"dps-miR-317_st",1.13751120092276,1.11425688603259,0.913794755919243,1.04488243211177,0.961376740218847,1.13108227297265,1.48108108249759,1.13716847331117,1.19399574788577,1.13260382305728
"dps-miR-318_st",1.45525248847417,1.00396570928771,1.22819095339841,0.952569981430382,1.2099198213407,1.4310007220395,1.71240579274651,1.07883214514818,1.01886679507302,1.46983791502222
"dps-miR-31a_st",1.21878625407028,1.22943148553696,1.15759276966347,1.10954940357764,1.36574458868929,1.27251415674537,1.26503005862565,1.12732010004816,1.54506942084352,1.23075615942891
"dps-miR-31b_st",1.00388924019754,1.19399574788577,1.44948198391913,1.36355757890989,1.68999780524979,1.21725547302611,1.29362866550284,1.28706416601814,1.21725547302611,1.22285337823062
"dps-miR-33_st",1.13422177601047,1.05622977768532,1.13422177601047,1.16706861171346,1.08644593116471,1.04729449365362,1.36618343664302,1.2163196391046,1.38249993416446,1.75131027411238
"dps-miR-34_st",1.78601138315374,1.47439011118874,1.17320007478284,1.03902806050286,1.30127989731792,1.2950257813712,1.5303226096952,0.996855077336553,1.24884641895067,0.82702521075974
"dps-miR-375_st",1.03991871141707,1.19352895085709,1.32562908625597,1.26698024649283,1.44848776934032,1.18207579713748,1.20312352897204,1.50194448686708,1.39789394715916,1.15491365332912
"dps-miR-375-star_st",0.936954391318604,1.18664954531656,1.00073162225339,1.43046191752604,1.57441215292728,1.39479319652359,1.3213572293853,1.2726460812944,1.02237327817826,1.14926998166753
"dps-miR-4_st",1.12234059334472,1.32792101542299,1.31669451209116,1.32792101542299,1.21088149777097,1.49723929200151,1.30143303684795,1.35764258888244,1.35440899399804,1.28580901783115
"dps-miR-5_st",1.33706354335037,1.29308380417075,1.5708273426656,0.950597543685268,1.38893205087708,1.27498192141346,1.34594925249065,0.938336298911887,1.29788036005672,1.17668066543538
"dps-miR-6_st",1.63273003544171,1.45910722861298,1.52878931166118,1.18619302899435,1.49657071974123,1.26418347461992,1.66151699099526,1.05218096506104,1.43859541046773,1.06343131427065
"dps-miR-7_st",1.94076809317007,1.57607773679778,1.93840661522543,1.02918123376876,1.63230137930696,1.11226320337941,1.72552428852425,1.26030991988455,1.48810294482541,1.52531598297872
"dps-miR-79_st",1.13383744405128,1.04660386406136,1.26622018335827,1.25216336212116,1.63013640029334,1.33086751897058,1.31692107718129,1.051257830821,1.10079027493709,1.28580901783115
"dps-miR-8_st",1.1323362676239,1.18494824986236,1.12030091425006,1.39575225556355,1.06343169735835,1.16134297380093,1.32955266952209,1.03576979048766,1.61400154762117,1.3247460920975
"dps-miR-87_st",1.29548685901669,1.2726460812944,0.993256611305743,1.11842021768845,1.53271151823173,1.23282892205274,1.1804005689132,1.15245349347009,1.14636729313156,1.07109434703024
"dps-miR-927_st",1.15282506617936,1.27210045254607,1.10967238146007,1.23751923633188,1.48407724759902,1.04386296440909,1.14334646333877,1.42808391051954,1.19399574788577,1.54705986137648
"dps-miR-927-star_st",1.10640121689555,1.29217786799779,1.37084636730341,1.08929538764668,1.26070798437671,1.03199383004617,1.11111827551835,1.11543440067747,1.48018239099119,1.40757044736183
"dps-miR-929_st",1.43626804235647,1.09258555991923,1.06191584334794,1.47914959515029,1.21622261082911,1.45417701669716,0.997470272525475,1.01393522651059,1.15677769849725,1.08536531517559
"dps-miR-929-star_st",1.20799627231659,1.26621770999276,1.15702297581147,1.45788348942175,1.18587173730656,1.24782994351852,1.14334646333877,1.03576979048766,1.12225245105371,1.35333135141978
"dps-miR-92a_st",11.9633041497829,11.9858645118088,12.1132256289405,11.7399550165969,11.9761125724982,11.8292064365707,11.952855328924,11.7508987385879,12.0967675132716,12.0306747732197
"dps-miR-92b_st",9.27833598992997,9.37441265813106,9.46141614738701,8.51695628802579,8.36792125813274,8.59982525078459,9.00111113036733,8.69080936889418,9.15427608202326,8.94255408892607
"dps-miR-92c_st",3.05579248090567,3.20628078924178,3.21444162683453,2.53715017764921,2.91363002541967,3.60955484820906,2.88971915389339,2.55646409071417,2.68432726170985,1.92315370706281
"dps-miR-92c-star_st",1.62114031839496,1.53467346946979,1.44813487965504,1.11146966511219,1.00946862491133,1.30250111488458,1.40800547468207,1.02661907438729,1.30639339681174,1.28580901783115
"dps-miR-932_st",1.77688585105631,1.42580553374984,1.02969163895491,1.2726460812944,1.14730942041945,1.14840207252901,1.49182745739877,1.38607319543644,1.06885650401732,1.1259765688721
"dps-miR-932-star_st",0.97543885118678,0.720368383058342,0.919418171146108,1.3307953334898,1.38544152056501,1.40966252157932,1.20878936377361,1.13331986041866,1.11226320337941,1.32429347769933
"dps-miR-957_st",1.17174018698456,1.10962056095194,1.11834940371794,1.17116967653706,1.18702771706356,1.05127985504307,1.33604322529404,1.47490258043351,1.11291442484355,1.15980545839751
"dps-miR-957-star_st",1.20760269291933,1.28801958419778,1.12315880135627,1.19399574788577,1.07921344786972,0.987277382356758,1.33676181057255,1.15819696959054,1.19399574788577,1.66345511026864
"dps-miR-958_st",1.19156490040142,0.99416932845347,1.22197026658718,1.40791614588048,0.804586820643487,1.26622018335827,1.30143303684795,0.955571259244637,1.31247187848202,1.6649391347393
"dps-miR-958-star_st",1.43626804235647,1.06484630659438,1.12731123908521,1.23424855368602,1.19107091296924,1.18602758584359,1.20122601711741,1.4753746166861,1.21880399030798,1.62574569958931
"dps-miR-959_st",1.3294641815387,1.13883906522416,1.2867098448645,1.21448540939199,1.03913068036662,1.31564928000173,1.34720575716187,1.38096441398068,1.14727864060475,1.3294641815387
"dps-miR-959-star_st",1.25143871104535,1.26526183479706,1.3690564925099,1.2819203601992,1.10106939517218,1.2949256802872,1.54762525406528,1.60814181451468,1.12993907622555,1.44470283667773
"dps-miR-964_st",1.41893776941979,1.19399574788577,1.32610382900604,1.24771717474085,1.33650294237689,1.71971095835093,1.48546352333051,1.58011425523185,1.32025894525408,1.92074460477581
"dps-miR-964-star_st",1.20212839856805,1.28471440922598,1.01270454524416,1.14973271697616,1.12107997566367,1.2252226604968,1.36533321612302,0.869990904301792,1.05173040034641,1.95283642110165
"dps-miR-965_st",1.53408504958491,0.876463840363551,0.968159980741291,1.04681031414992,1.34604347234632,1.38094822395151,1.63875688908793,1.24963617148582,1.46585267330687,1.11226320337941
"dps-miR-965-star_st",1.43810248971502,1.11963884706209,1.22208656799069,1.11963884706209,1.05456255858797,0.934773853345759,1.22707613602427,1.45311678889107,1.57576393973534,1.31726513132766
"dps-miR-968_st",1.41512301843933,1.59350333604286,1.68145466598284,1.32631053901013,1.2506641948423,1.22952144162177,1.30903604393922,1.38774739901988,1.45143239615988,1.30601485451352
"dps-miR-968-star_st",1.18984762904608,1.35153281140899,0.883070442987574,1.03576979048766,1.49860742847958,1.11226320337941,1.13154894015237,1.03445798935923,1.35783366695777,0.85723893138436
"dps-miR-969_st",0.994959964717329,1.18255897177922,1.11861884176398,1.37736225125801,1.06252400638234,1.3804847915594,1.14361590138482,1.25287799424664,1.51735253555464,1.39189147019738
"dps-miR-969-star_st",1.44750837881716,1.35759416057741,1.66186181537939,1.42082184490126,1.46350976490619,1.55342398314594,1.40831266293899,1.50363585798129,1.65921011652547,1.28973416870874
"dps-miR-970_st",1.24654882390925,1.16643854076765,1.1289310424447,1.36488309785809,1.56634361526986,1.14279183524881,1.38469994788417,1.26245771315712,1.29772750427178,1.17987809992685
"dps-miR-970-star_st",1.07142408780478,0.744602547037267,1.04558454621863,0.98850217461138,1.19399574788577,1.09711508917385,0.947525380315481,1.11834940371794,1.10710967746653,1.34013705430178
"dps-miR-971_st",1.10359140744267,1.03928000450689,1.18489891757478,1.11226320337941,1.17508416184381,1.54897689293547,1.19873933442492,1.17508416184381,1.59052760872255,1.17508416184381
"dps-miR-971-star_st",0.980681220757357,1.01144513605099,1.30681632196769,1.09345043909112,0.980681220757357,1.4201140405249,1.12453369905049,1.20423108502038,0.947148333207349,1.03999281925746
"dps-miR-980_st",1.30639859177749,1.24734710232726,1.25232683818707,1.21138401160067,1.46645835942021,1.61640481354775,1.76425323201112,1.38504892518612,0.862662940676641,1.14817263437938
"dps-miR-980-star_st",1.39979356512725,1.22229559879525,1.05211551626937,0.990126276706612,1.32974254156278,1.37016637843559,1.26271943566806,1.27072965056786,1.5445783142834,1.2340529621593
"dps-miR-981_st",1.30049735391216,1.30049735391216,1.42721035483154,1.2726460812944,1.21050819167965,1.14227139651406,1.26990906050868,1.06099693016784,1.14616367844122,0.902692525423177
"dps-miR-981-star_st",1.09614142520564,1.32074276441535,1.45158155701225,0.955489445173839,1.11504127743632,1.01473580784293,1.30685841952478,1.2726460812944,1.43445810216061,1.39162203215134
"dps-miR-986_st",1.34615762204693,1.10704542608863,1.09341902484868,0.996319305720634,1.20306459847811,1.19697839813958,1.26329054708781,1.61308598132982,1.03966207241482,1.23302742521038
"dps-miR-986-star_st",1.11834940371794,1.47033323804321,1.37203063957297,1.2773818515887,1.51087701861716,1.48480148639095,1.31734379208146,1.37170059728746,1.33719082014876,1.20990650311928
"dps-miR-987_st",1.25298349794224,1.2726460812944,0.880855851271587,1.51687123947822,1.37948399484804,1.35035588474092,1.08131798138494,1.11141149859394,1.27775475377634,0.938580876296862
"dps-miR-987-star_st",1.69910605406047,1.7663797093025,1.83736631152337,1.55323209409015,2.5087236080597,1.45877869489586,1.88233047491691,1.89174031414176,2.33462523590171,3.44422748545018
"dps-miR-988_st",0.985678434970725,1.10825537720153,1.25777705162911,0.957342106224507,1.11834940371794,1.02974240123898,1.32501311229624,1.98682187511019,0.898766183811733,2.18531673449763
"dps-miR-988-star_st",1.33439117180984,1.09338435644244,1.26162631431054,1.23296379295759,1.36396700360159,1.29118523063377,1.56456334999565,1.26684375041124,1.16903070061027,1.12920129930978
"dps-miR-989_st",1.34205136662602,1.25140839452763,1.28376601149441,1.46822527479801,1.31995952916892,1.03773689094559,1.63187710341462,1.28376601149441,1.59023759481731,1.35805275271505
"dps-miR-993_st",1.20621060078749,1.45967130924159,0.934296141746479,1.1606078999966,1.22738359577494,1.33521698262171,1.22738359577494,1.50925040520954,1.20621060078749,1.11955020892816
"dps-miR-993-star_st",1.61869122473017,1.14991715165822,1.44864336573196,1.67566789222149,1.07427080749039,1.53736237723335,1.65921011652547,1.21819297286135,1.44124655778804,1.35951401328168
"dps-miR-994_st",1.34726875220883,1.2726460812944,1.19663518425417,1.2686184188002,1.2686184188002,1.21845978147255,1.28366190830969,1.19297207463237,1.01366505033232,1.47406072109961
"dps-miR-994-star_st",1.04425335305183,1.28113973376327,1.28113973376327,1.00963865704102,1.67133123959338,1.02264397712902,0.852390877318049,1.41594626653215,1.19399574788577,0.997107802764528
"dps-miR-995_st",1.31532528724518,1.13469273343308,1.33137554280155,1.57358083383102,1.36686205552172,1.53635800410874,1.09167056676746,1.26501313730096,1.1714515826338,1.47609246824803
"dps-miR-995-star_st",1.68195236710338,2.21520982096065,1.48916434020802,1.68195236710338,1.33562422952151,3.35554734987519,1.36226206321661,1.47663411055129,2.1573154190372,2.44609126537089
"dps-miR-9a_st",0.936954391318604,1.09204616005609,1.03836506071611,1.03444441040498,1.19353954076987,1.11058949618861,1.14167178379952,1.49201756543054,1.11485220946675,1.28580901783115
"dps-miR-9b_st",1.21103937248585,1.06442639533505,0.974152991774411,1.22519408886309,1.32790518183774,1.35891015212618,1.14482434525838,1.12845975925558,1.2726460812944,1.32790518183774
"dps-miR-9c_st",1.07900879919842,1.15177365669772,1.16198624667862,0.952955777407636,1.03035290830842,1.10257734378092,1.11195620402136,1.11834940371794,1.48500577427048,1.45654602449943
"dps-miR-iab-4-3p_st",1.14627361418654,1.20120431772853,1.26622018335827,1.23558965092209,1.1561458165891,1.3030275845091,0.97137029324433,1.45732347705929,1.1618273125108,1.06140329496213
"dps-miR-iab-4-5p_st",1.1964217553725,1.2283501141329,1.11783571177221,1.0381957979744,1.14969978072427,1.00588742660547,1.16449339661211,1.37235982994375,1.18793062264595,1.36297585556662
"dps-miR-iab-4-as_st",1.2726460812944,1.23213740847763,1.33653142366978,1.02662286780593,1.38893205087708,1.16744031498228,1.38893205087708,1.40702207197574,1.25479887916342,1.09920640571926
"dps-miR-iab-4-as-star_st",1.29343050629855,1.13795392726761,1.4754719386303,1.33416150120916,1.59804218689236,1.09354610255274,1.49409469380429,1.37235982994375,1.31670932796115,1.41339402288825
"dpu-bantam_st",1.29581002231858,1.2726460812944,1.27292695111912,1.2343488065632,0.988156163437729,1.31716281964322,1.07004645961516,1.36685547522205,1.43517629733946,1.38611767742964
"dpu-miR-1_st",0.934448895200267,0.84170881057674,0.889595971235023,1.45788348942175,1.19915567276491,1.19290155681818,1.15123836940874,1.19584095928587,1.24117134145969,1.50894189724588
"dpu-miR-10_st",2.91996089737998,1.99926156168039,4.17664264165898,1.80971225972649,1.47525423900182,1.95602557842447,1.75750707252014,1.63444683560496,1.30045478939829,1.51895878055652
"dpu-miR-100_st",2.74574069486477,2.73479346508773,2.47660181463095,3.61719968489046,3.58819875642908,3.00406914979838,2.91754591819732,3.70937919830759,4.75055482406033,1.83151529055887
"dpu-miR-12_st",1.44245249561083,1.19476269485785,1.12060178472144,1.64749183046064,1.26199272960219,1.33355486579231,1.72005771759467,1.50718965922146,1.22692888375648,1.56336793933105
"dpu-miR-124_st",1.13980470777939,1.30451860300888,0.964435378191321,1.16836845330971,1.33656302486197,1.45270901384542,1.59731343350514,1.42511280941696,1.62300947322194,1.12722588308096
