"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-298",0.0177760196183401,0.182349405232082,0.0608896097111237,0.952103816990663,0.984791035840681,-5.95131713842127
"hsa-miR-639",0.0166695147390265,-0.248360561412648,0.148173874336681,0.883817743834383,0.967705224584515,-5.94234005684062
"hsa-miR-3198",0.0166570208100194,3.31891952893113,0.13775508310382,0.891930697083946,0.968872932517631,-5.94380494499602
"hsa-miR-375",0.0160128210510316,-0.899719921138342,0.252287704082874,0.803616143130201,0.94946160690924,-5.92186443278027
"hsa-miR-613",0.0159955784211031,-0.891357815596542,0.239932656214783,0.813035850566753,0.94946160690924,-5.92484792335079
"hsa-miR-208a",0.0159903397915889,-0.833444135180045,0.215916064107531,0.831429354125081,0.94946160690924,-5.93022153777085
"hsa-miR-1256",0.0143403285855697,-0.794917716806457,0.147191886154965,0.884581854528194,0.967705224584515,-5.94248267065464
"hsa-miR-651",0.0141716126139718,-0.926863060645607,0.250652896304853,0.804860811753072,0.94946160690924,-5.92226774192552
"hsa-miR-4319",0.0131379049105488,-0.788394578631983,0.185326436350141,0.855001156279098,0.957538195316259,-5.93625000728343
"hsa-miR-588",0.0131198663204987,-0.795353766448206,0.225172399831687,0.824327746721592,0.94946160690924,-5.92821713339456
"hsa-miR-525-3p",0.0118754726939928,-0.859511325610034,0.19610445245041,0.846678576340654,0.953495168532054,-5.93423032455227
"hsa-miR-3168",0.0114969123337528,-0.868209355532546,0.146905639761873,0.88480461226426,0.967705224584515,-5.94252406407204
"hsa-miR-620",0.0101458497473285,-0.754194793308526,0.1564846338149,0.877355688007855,0.967705224584515,-5.94109521626893
"hsa-miR-590-3p",0.00689865321213845,-0.933882517551862,0.106209375175019,0.916565940439915,0.9743529349335,-5.94759050438869
"hsa-miR-555",0.0061983028549788,-0.859751867087072,0.0709539107671423,0.944200171792393,0.981386137462299,-5.9506640435559
"hsa-miR-137",0.00466735705620136,-0.886984283904782,0.0762453792402226,0.940047035091345,0.981265695070428,-5.95028069900803
